id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20269058,Stones throw to Convenion Center 1bd View Apt,4874276,Sarah,Downtown,First Hill,47.61167,-122.33075,Entire home/apt,100,3,67,2019-04-03,3.29,9,126
20270314,"Downtown Seattle 5min away, walk to UW, near Rail",138803554,Leticia,University District,University District,47.66837,-122.3118,Entire home/apt,65,2,96,2019-04-06,4.70,3,79
20270794,Great room with 2 beds - easy walk to light rail.,111430207,Diana,Rainier Valley,Columbia City,47.56255,-122.28123,Private room,58,2,98,2019-04-11,4.97,2,181
20270953,"★1BD-Penthouse, Spectacular BalconyView + Parking★",94706699,Modern Luxe Condos,Cascade,Eastlake,47.64187,-122.32446,Entire home/apt,165,2,79,2019-04-08,3.93,12,257
20272681,Seneca apartment,135547058,Adil,Downtown,First Hill,47.6115,-122.32314,Entire home/apt,70,1,3,2017-08-28,0.15,1,0
20279587,Cozy private room and bath in quiet Magnolia,65237421,Marti,Magnolia,Lawton Park,47.64913,-122.40143,Private room,90,2,55,2019-03-31,2.70,1,350
20282139,3 Bedroom Ballard Home Near Fremont,10997195,Katy,Ballard,West Woodland,47.66345,-122.36296,Entire home/apt,250,2,4,2017-12-30,0.21,2,0
20282909,Quiet hideaway in Capitol Hill!,28452678,Belle & G,Capitol Hill,Stevens,47.61931,-122.30601,Private room,75,1,87,2019-03-23,4.24,6,71
20283906,Cozy House in Greenwood,130080623,Ben,Other neighborhoods,Greenwood,47.69458,-122.36405,Entire home/apt,187,3,25,2019-03-18,1.22,2,0
20284715,Modern Seattle Living,16500937,Adam,Beacon Hill,North Beacon Hill,47.58882,-122.3082,Entire home/apt,229,2,1,2017-09-10,0.05,1,0
20285016,Perfectly Located Soho-Chic 1BR Seattle Apartment,11665430,David,Queen Anne,Lower Queen Anne,47.62752,-122.35082,Entire home/apt,129,1,31,2018-11-12,1.54,5,157
20285652,Queen Anne Space Needle View Bedroom,6074452,Karen,Queen Anne,Lower Queen Anne,47.6259,-122.34958,Private room,80,1,151,2019-03-30,7.35,1,39
20285712,98 Walk Score Classic Urban Retreat Space Needle,15082394,Manorshare,Downtown,Belltown,47.61631,-122.34063,Entire home/apt,125,2,79,2019-04-06,3.89,16,63
20287404,Cozy Comfort on Phinney Ridge,108270305,Joyce,Other neighborhoods,Phinney Ridge,47.67705,-122.35402,Entire home/apt,40,2,59,2019-04-08,4.27,1,144
20287584,Vintage Hawthorne Hills House | Burke-Gilman Trail,144707407,Micah And Luna,Other neighborhoods,Bryant,47.6692,-122.27973,Entire home/apt,175,2,53,2019-01-02,2.62,2,102
20295332,Good place to stay,121239043,Chang,Northgate,Maple Leaf,47.70323,-122.32332,Entire home/apt,150,1,1,2017-08-18,0.05,1,0
20297200,"Clean, Bright Lower Level of Home in North Seattle",4671077,Kara,Other neighborhoods,Bitter Lake,47.71793,-122.35333,Entire home/apt,65,1,45,2019-01-13,2.21,1,0
20305641,Cozy Apartment in Downtown Seattle,35354152,Johnny,Downtown,Belltown,47.61563,-122.34684,Entire home/apt,109,4,0,,,1,0
20307047,Sunny Central District Home,3520140,Trenten,Central Area,Mann,47.60439,-122.30242,Entire home/apt,107,2,7,2017-09-24,0.34,1,0
20308607,Convenient & Curated Studio in Hip Cap Hill,595610,Elena,Capitol Hill,Stevens,47.61856,-122.30686,Entire home/apt,150,2,139,2019-04-04,6.78,21,48
20309188,"Comfy, Clean, & Cozy With Access to all of Seattle",18021034,Ian,Other neighborhoods,Crown Hill,47.69274,-122.37125,Entire home/apt,100,2,101,2019-03-31,5.35,1,252
20313218,"Avocado Den, Studio Apartment",10451494,Zach,Other neighborhoods,Greenwood,47.68675,-122.36551,Entire home/apt,124,3,3,2018-07-30,0.15,2,364
20325051,North Greenwood guest room.,145005066,Vincent,Other neighborhoods,Greenwood,47.70387,-122.34773,Private room,35,1,117,2019-04-13,5.89,1,85
20327028,Lincoln Park Tiny House,101285257,Jenny,West Seattle,Gatewood,47.53745,-122.39435,Entire home/apt,99,2,21,2018-08-25,1.05,1,241
20327872,"❤️ Cherry Blossom Bed & Lite Bkfst Near UW, Dwntwn",2994387,Ashley,Other neighborhoods,Roosevelt,47.69027,-122.31301,Private room,65,1,69,2019-03-25,3.37,9,49
20328571,Private retreat on historic Queen Anne Hill,3725854,Jocelyn,Queen Anne,North Queen Anne,47.64237,-122.35827,Entire home/apt,119,3,59,2019-04-13,2.90,1,80
20328966,Modern 3br townhouse in North Beacon Hill w/View,52101716,Bochao,Beacon Hill,North Beacon Hill,47.58645,-122.31394,Entire home/apt,275,2,30,2019-03-30,1.95,1,82
20330713,"⭐ Emerald City at Night: Lite Bkfst, Near it All!",2994387,Ashley,Other neighborhoods,Roosevelt,47.68895,-122.31194,Private room,65,1,67,2019-04-11,3.28,9,32
20330763,"Memory foam King bed, HDTV, W/D near downtown, bus",141688566,Carlos,Rainier Valley,Mount Baker,47.58245,-122.29519,Private room,80,1,24,2018-11-01,1.18,4,42
20332755,"Cozy bedroom/bath, for 1-2, in West Seattle house",4233923,Lynette,West Seattle,Arbor Heights,47.51655,-122.38512,Private room,46,1,11,2018-01-07,0.55,1,14
20333979,"Sleep in Seattle! ☕, Lite Bkfst, Near UW, Dwntwn",2994387,Ashley,Other neighborhoods,Roosevelt,47.69015,-122.31336,Private room,58,1,74,2019-04-12,3.62,9,47
20353023,Craftsman Classic in Mt. Baker,1118751,Adrienne,Rainier Valley,Mount Baker,47.57522,-122.28509,Private room,75,1,13,2018-07-08,0.67,1,0
20357304,Ballard Basement 1BD 1 BA Room,35525540,Guy,Ballard,West Woodland,47.67484,-122.36591,Private room,75,2,0,,,1,0
20357617,Private Suite in a Modern West Seattle Townhome,51073671,Sonia,Delridge,North Delridge,47.55649,-122.36342,Private room,75,2,45,2018-08-11,2.30,1,0
20365653,Colorful + Spacious Studio in Downtown Seattle,21749838,Dan,Downtown,Central Business District,47.60539,-122.32998,Entire home/apt,110,1,38,2019-01-03,1.98,1,0
20367435,"Short walk to UW, Spacious and Relaxing (29)",3074414,Melissa,University District,University District,47.65724,-122.31598,Entire home/apt,105,1,7,2018-08-19,0.37,57,275
20381725,6+ Bdrm Home Perfect 4 Groups -- Walk 2 Downtown!,22372266,Sarah,Queen Anne,Lower Queen Anne,47.6277,-122.36199,Entire home/apt,799,2,45,2019-04-01,2.34,2,271
20384040,Artist Inspired Double Loft Centrally Located!,595610,Elena,Capitol Hill,Stevens,47.61858,-122.30556,Entire home/apt,175,2,96,2019-04-07,4.71,21,46
20390023,Bright Madison Valley Carriage House,5149227,Andrew,Central Area,Harrison/Denny-Blaine,47.62012,-122.2943,Entire home/apt,96,3,75,2019-03-25,3.93,1,47
20390246,3BR Craftsman w/ Porch & Deck,143521753,Reservations,Other neighborhoods,Greenwood,47.68781,-122.35687,Entire home/apt,150,2,5,2018-08-13,0.42,1,63
20390286,Bright Seattle Home - Ideal Location,143519492,TurnKey Vacation Rentals,Other neighborhoods,Wallingford,47.65942,-122.34018,Entire home/apt,261,2,3,2018-08-09,0.32,2,226
20390303,"West Seattle Townhome, Close to Downtown",143510570,TurnKey Vacation Rentals,West Seattle,Genesee,47.56532,-122.38925,Entire home/apt,159,3,5,2019-02-20,0.39,4,331
20390310,Hip and Fun Capitol Hill Flat,143510570,TurnKey Vacation Rentals,Central Area,Minor,47.61255,-122.31489,Entire home/apt,84,2,28,2019-02-19,1.51,4,1
20390337,Modern 2BR on Capitol Hill w/ Views,143516774,TurnKey Vacation Rentals,Capitol Hill,Stevens,47.63293,-122.31137,Entire home/apt,90,2,26,2019-04-02,1.29,1,73
20390340,Modern Home Near Lincoln Park w/Bikes & Trampoline,143510570,TurnKey Vacation Rentals,West Seattle,Arbor Heights,47.51499,-122.3781,Entire home/apt,230,2,5,2019-03-20,0.31,4,322
20390355,Chic Seattle Queen Anne Home w/View,143510570,TurnKey Vacation Rentals,Queen Anne,Lower Queen Anne,47.62884,-122.36167,Entire home/apt,211,2,6,2019-03-03,1.17,4,191
20390399,3BR Mountain View House in Seattle,143519492,TurnKey Vacation Rentals,Other neighborhoods,Fremont,47.6641,-122.35935,Entire home/apt,158,2,20,2019-03-26,1.04,2,334
20393017,Botanical Ballard Bungalow,20267272,Colin,Ballard,Whittier Heights,47.67672,-122.36964,Entire home/apt,160,2,15,2018-09-03,0.75,1,0
20394910,West Seattle Sanctuary,145418548,Regina,West Seattle,Alki,47.56728,-122.40021,Entire home/apt,89,2,33,2018-10-28,1.81,1,0
20397512,Elegant apartment around UW and Magnesium Park,46885447,Leqi,Other neighborhoods,Windermere,47.67326,-122.25946,Entire home/apt,100,4,1,2017-09-01,0.05,2,0
20405820,Entire Private Studio & Patio in Capitol Hill,1564148,Yifan & Geoff,Central Area,Minor,47.614,-122.31004,Entire home/apt,160,1,101,2019-03-25,4.98,4,161
20408144,Ballard Breweries - Whole Floor of Modern Townhome,11138744,John,Ballard,West Woodland,47.66353,-122.36762,Private room,99,2,21,2019-04-12,1.55,1,71
20411172,"Private room, real bed, right by light rail.",42131819,Casey,Rainier Valley,Brighton,47.54327,-122.28373,Private room,65,2,6,2017-09-23,0.30,2,0
20411832,Best Value Room in West Seattle - No Cleaning Fee!,50621224,Alex,Delridge,South Delridge,47.52859,-122.36391,Private room,48,1,47,2018-05-31,2.39,1,0
20413622,Adorable Thanksgiving Rental Seattle,24524689,Moira,Other neighborhoods,Roosevelt,47.68794,-122.32093,Entire home/apt,200,6,0,,,1,0
20413890,Capitol Hill Studio Apt - 94 Walk Score!!,110082609,Scott,Central Area,Minor,47.61529,-122.31028,Entire home/apt,89,1,130,2019-04-07,6.57,2,9
20425771,"Home with 5 beds near stadiums, downtown and lake",141688566,Carlos,Rainier Valley,Mount Baker,47.58345,-122.29474,Entire home/apt,140,1,84,2019-01-01,4.22,4,145
20427308,"Small Mt Baker room HDTV near bus, train, stadiums",141688566,Carlos,Rainier Valley,Mount Baker,47.58428,-122.29664,Private room,50,1,21,2019-04-04,1.04,4,29
20428070,Modern Skyline View overlooks the city & sound!,33251020,Chad,West Seattle,North Admiral,47.58874,-122.38492,Entire home/apt,295,2,8,2018-08-12,0.40,1,249
20429546,Private Room w/Ensuite Restroom  + Free Parking,6746292,Suzie,Queen Anne,North Queen Anne,47.63999,-122.36828,Private room,150,2,37,2019-03-25,1.88,6,365
20436882,Lake Washington Studio Beach House,32995717,Alex,Rainier Valley,Rainier Beach,47.51481,-122.25364,Entire home/apt,95,2,84,2019-03-31,4.17,1,320
20438542,Private room in Wallingford,1148862,Jennifer,Other neighborhoods,Wallingford,47.66495,-122.32408,Private room,110,1,1,2017-08-19,0.05,1,0
20441251,LONG-TERM Nice Ground Floor Condo by Bitter Lake,5306682,Randi,Other neighborhoods,Bitter Lake,47.72461,-122.35351,Entire home/apt,58,182,3,2018-09-15,0.17,1,364
20449022,Private Suite with a Serene Backyard Forest,4592558,Kanishk,Rainier Valley,Columbia City,47.55803,-122.28567,Entire home/apt,60,2,51,2019-04-15,3.15,1,53
20450365,Seattle -  Conveniently located 2-bedroom Home,10281202,Elaine,Delridge,North Delridge,47.56729,-122.37004,Entire home/apt,189,3,21,2018-12-26,1.23,3,150
20453505,Luminous Double Loft Conveniently Located!,595610,Elena,Capitol Hill,Stevens,47.6183,-122.3062,Entire home/apt,175,2,128,2019-04-07,6.42,21,48
20455588,2 BR Home with MIL blocks from light Rail Train,145720154,Chima,Rainier Valley,Brighton,47.54065,-122.27577,Entire home/apt,135,1,84,2019-04-11,4.25,3,149
20456853,Comfortable water view condo 1 BR in Seattle,100456051,Morph Hospitality,Queen Anne,Lower Queen Anne,47.62444,-122.36378,Entire home/apt,165,2,16,2018-07-17,0.81,1,82
20457240,"ENTIRE HOME Fremont Craftsman, PERFECT location",6471845,Laura,Other neighborhoods,Fremont,47.65628,-122.34949,Entire home/apt,199,4,24,2018-09-09,1.22,1,0
20458443,Greenlake mother-in-law with all you need!,94354517,Jordan,Northgate,North College Park,47.69309,-122.34155,Entire home/apt,70,1,79,2019-04-06,4.06,1,60
20458562,"Cute room in Cap Hill, walk everywhere!",28452678,Belle & G,Capitol Hill,Stevens,47.61928,-122.30461,Private room,80,1,64,2019-04-07,3.18,6,80
20460194,Kick Back at the Blue Pine Cottage at Green Lake.,64476965,Jodi,Other neighborhoods,Green Lake,47.67493,-122.33083,Entire home/apt,145,2,65,2019-03-30,3.34,1,223
20468484,A little urban oasis,146142558,Lisa,Northgate,North College Park,47.69938,-122.33882,Entire home/apt,65,3,17,2018-06-21,0.86,1,0
20478193,French Connection 10 min walk to downtown,26967583,Dario,Capitol Hill,Broadway,47.61623,-122.3149,Private room,60,1,101,2019-03-29,4.99,126,44
20478622,Happy Buddha Room 10 min walk to downtown,26967583,Dario,Capitol Hill,Broadway,47.61527,-122.3163,Private room,60,1,120,2019-03-31,5.94,126,44
20479407,Paris in Pink Bedroom 10 min walk to downtown,26967583,Dario,Capitol Hill,Broadway,47.61679,-122.31668,Private room,45,1,106,2019-03-30,5.28,126,38
20481127,Comfy Couch in Queen Anne (women only),2827748,Kristin,Queen Anne,East Queen Anne,47.63045,-122.34505,Shared room,45,1,19,2018-10-08,0.95,1,0
20482259,Great location next to Seattle Center!,110897499,Rebecca,Cascade,South Lake Union,47.62025,-122.34642,Entire home/apt,300,2,15,2018-10-27,0.75,1,15
20482569,"Cozy home in the heart of Ballard, Queen sized bed",1139690,Jake,Other neighborhoods,Greenwood,47.68689,-122.36224,Private room,65,2,17,2018-03-31,0.84,3,0
20487351,"Queen bed, HDTV & couch. Near bus, train, stadiums",141688566,Carlos,Rainier Valley,Mount Baker,47.58243,-122.29503,Private room,55,1,23,2019-03-27,1.14,4,35
20494872,Great Location+Lovely Studio+Parking.,146315706,Martin,Downtown,Belltown,47.61463,-122.34663,Entire home/apt,100,2,92,2019-03-13,4.68,1,1
20497066,Pike Place Market Apt Water View and Balcony,117677707,David,Downtown,Central Business District,47.6071,-122.34065,Entire home/apt,175,1,177,2019-04-07,9.02,3,299
20498045,"Private basement with own entrance, conjoined BRs",13045913,Lauren,West Seattle,Seaview,47.54569,-122.38879,Entire home/apt,55,2,69,2019-04-05,3.53,1,71
20501309,"Private Seattle Home, Beach Access",56127273,Alex,West Seattle,Seaview,47.55412,-122.39951,Entire home/apt,90,2,0,,,1,0
20501756,Eclectic Eco-Conscious Studio in Ballard/Phinney,4957019,Cynthia,Ballard,West Woodland,47.66949,-122.3634,Private room,27,21,3,2019-04-03,0.17,1,157
20505441,Trendy Spacious Basement Apartment!,70491455,Marissa,Other neighborhoods,Green Lake,47.6882,-122.33916,Entire home/apt,0,1,44,2019-03-03,2.25,3,0
20514304,Alki Beach/Seattle in city beautiful apartment,30845951,Lisa,West Seattle,Alki,47.58175,-122.40263,Entire home/apt,179,2,10,2019-03-10,0.51,2,7
20517419,Light Private Bedroom in the Heart of Capitol Hill,146481718,Mikayla,Central Area,Minor,47.6137,-122.31401,Private room,102,2,10,2017-11-13,0.52,1,0
20520544,Charming Greenlake Craftsman,2013576,Lee,Other neighborhoods,Wallingford,47.67104,-122.32295,Entire home/apt,200,2,72,2018-10-14,3.84,3,23
20523187,"Beautiful, Renovated Central District Farmhouse",1837404,Deborah,Central Area,Minor,47.60437,-122.30832,Entire home/apt,320,2,7,2018-08-26,0.35,1,0
20524168,Room in North Seattle on transit lines,146531416,Janine,Northgate,Pinehurst,47.73008,-122.315,Private room,40,5,7,2019-03-31,0.37,1,278
20534493,Spacious Bedroom with Private Bath,146620300,Brandon,Lake City,Matthews Beach,47.70283,-122.27707,Private room,55,1,32,2018-10-08,1.59,2,0
20541200,"Modern, Stand-alone Spacious Home with Spa Bathroom",165390,Seth,Other neighborhoods,Fremont,47.65858,-122.34688,Entire home/apt,375,6,9,2019-03-18,0.47,7,212
20542042,FunClassyModern Basement Suite in Central Seattle,46019955,Janny,Beacon Hill,North Beacon Hill,47.578,-122.30459,Entire home/apt,100,1,83,2019-03-31,4.17,1,66
20543609,A city retreat with amazing views -- 3BR/2BA,35874772,Michele,Central Area,Leschi,47.60581,-122.28371,Entire home/apt,328,3,7,2018-09-03,0.36,1,0
20544121,Villa Italia,146699128,Lorraine,Other neighborhoods,North Beach/Blue Ridge,47.70285,-122.3828,Entire home/apt,50,4,6,2018-09-04,0.55,1,180
20545189,Classic but modern 4-bedroom home + MIL in Ballard,10809449,Josh,Ballard,West Woodland,47.67228,-122.37027,Entire home/apt,100,4,2,2018-07-07,0.20,3,13
20551022,"2 BR, 1 BA Home with Amazing Lake Views",7376580,Sarah,Beacon Hill,South Beacon Hill,47.528,-122.28782,Entire home/apt,125,2,1,2018-08-11,0.12,3,13
20551436,"2 BR/1BA, private level, amazing views",7376580,Sarah,Beacon Hill,South Beacon Hill,47.52861,-122.2864,Private room,150,2,2,2018-08-06,0.10,3,341
20553160,"Modern Townhouse, Private Location, Near Downtown.",6656912,Allon,Central Area,Leschi,47.59398,-122.29535,Entire home/apt,164,3,18,2019-01-02,0.90,1,0
20553170,Stylish Double Loft in Walkable Cap Hill!,595610,Elena,Capitol Hill,Stevens,47.61857,-122.30722,Entire home/apt,175,2,132,2019-04-07,6.59,21,48
20553784,Classic but modern 4 bedroom Craftsman in Ballard,10809449,Josh,Ballard,West Woodland,47.67332,-122.37019,Entire home/apt,500,1,8,2019-04-01,0.78,3,16
20556041,Nice bedroom near UW/Lake/Park,47364875,Yuanyuan,Other neighborhoods,Windermere,47.67427,-122.25818,Private room,50,5,2,2017-09-05,0.10,1,88
20557887,Cozy up in this apartment near Seattle Center!,1566223,Jill,Queen Anne,Lower Queen Anne,47.62456,-122.36255,Entire home/apt,95,2,9,2018-01-01,0.46,1,0
20558626,Cozy Greenlake Home - Entire House,11274242,Loida,Other neighborhoods,Greenwood,47.68663,-122.34706,Entire home/apt,79,3,2,2017-10-01,0.10,2,0
20566157,"1 private BR, easy access to downtown",7376580,Sarah,Beacon Hill,South Beacon Hill,47.52829,-122.2879,Private room,72,2,5,2019-02-27,0.25,3,341
20568128,Quiet 3 bedroom townhouse in West Seattle,21019032,Carmen,Delridge,North Delridge,47.56743,-122.37046,Entire home/apt,300,3,1,2017-09-17,0.05,2,0
20569253,Starter price! Quiet central entire home,2895282,Emily,Central Area,Leschi,47.59337,-122.29535,Entire home/apt,91,2,8,2019-03-17,0.45,2,3
20571788,Perfect Little Magnolia Home + Off-Street Parking,146938993,Chuck,Magnolia,Lawton Park,47.65069,-122.38455,Entire home/apt,98,1,56,2019-03-10,2.84,1,106
20572116,Chic & Cozy Airstream Guesthouse in Queen Anne,24089607,Jessica,Queen Anne,North Queen Anne,47.64529,-122.35723,Entire home/apt,105,2,115,2019-04-13,5.77,1,6
20573167,Great house for a family or couples!,95934398,Elizabeth,Other neighborhoods,Ravenna,47.67471,-122.29486,Entire home/apt,350,3,13,2018-09-23,0.69,1,0
20574696,Spacious private bedroom in Greenlake with patio,146977981,Robin,Other neighborhoods,Greenwood,47.69641,-122.34848,Private room,99,1,16,2018-01-20,0.81,1,83
20575236,"Walk to Space Needle, Coffee Shops & Restaraunts!",20188604,Linda,Downtown,Belltown,47.61724,-122.34761,Entire home/apt,89,1,140,2019-04-11,7.00,1,1
20586623,West Seattle apartment in The Arroyos,104055570,Nancy,West Seattle,Fauntleroy,47.5063,-122.38336,Entire home/apt,99,2,16,2018-10-27,0.81,1,41
20587635,Quiet bedroom with queen bed and private bath,21019032,Carmen,Delridge,North Delridge,47.56533,-122.37039,Private room,75,1,21,2018-06-24,1.04,2,0
20589336,mid century modern launch pad for two,137379895,Tina,Magnolia,Southeast Magnolia,47.64643,-122.39183,Private room,100,1,1,2017-08-27,0.05,2,89
20590438,Beautiful Spacious 4 bedrooms and 2 bathroom.,97545076,Omar,Rainier Valley,Columbia City,47.55681,-122.29053,Entire home/apt,200,2,47,2019-04-12,5.53,1,43
20591570,Private Floor in Modern Townhouse with Rooftop,487057,Jennifer,Central Area,Mann,47.61653,-122.29764,Private room,95,2,9,2017-10-01,0.45,1,0
20598952,"Private Room on Beacon Hill, minutes to downtown.",43302316,Bill,Beacon Hill,North Beacon Hill,47.59051,-122.3181,Private room,30,2,116,2019-04-09,6.25,1,1
20601558,Townhouse near DT Seattle w/ Rooftop Deck & View,147222913,Brian,Delridge,North Delridge,47.56554,-122.36362,Entire home/apt,55,2,83,2019-04-07,4.27,1,83
20601895,Mid Century Admiral District Flat with Sauna,12938596,Katie,West Seattle,North Admiral,47.5804,-122.39655,Entire home/apt,120,1,152,2019-04-10,8.64,1,146
20602379,"Modern, Cozy & Revitalized | Walk Everywhere (a)",147140337,Levi,Capitol Hill,Broadway,47.61732,-122.32409,Entire home/apt,200,1,143,2019-04-06,7.17,10,163
20604731,Hidden Gem in Classy North Capitol Hill,79354480,Alexa,Capitol Hill,Stevens,47.63347,-122.30392,Entire home/apt,175,2,45,2019-03-31,2.29,1,270
20606159,Open 1 Bedroom Central District Apartment,9621755,Seth,Central Area,Minor,47.60316,-122.30587,Entire home/apt,99,2,51,2019-04-07,4.17,1,55
20606256,Lux 2BR Spectacular Seattle Waterfront View,25324966,Bryan,Downtown,Pike-Market,47.61094,-122.34475,Entire home/apt,299,3,1,2017-09-11,0.05,1,0
20606487,North Ballard Getaway - A Private Apartment,120600853,Leann,Other neighborhoods,Crown Hill,47.70062,-122.37433,Entire home/apt,75,2,26,2019-04-06,1.88,1,0
20606638,Freshly remodeled apartment - North Capitol Hill,4501438,Amy,Capitol Hill,Stevens,47.63115,-122.30516,Entire home/apt,137,5,2,2018-05-05,0.17,1,96
20618832,New Wallingford apartment,2157645,Melisa & Hector,Other neighborhoods,Wallingford,47.65379,-122.33389,Entire home/apt,89,60,2,2018-10-10,0.23,1,0
20622281,Roosevelt Guest House - The Eleanor Room,21781360,Vanessa,Other neighborhoods,Roosevelt,47.67781,-122.31667,Private room,35,1,17,2019-03-31,1.01,6,26
20622986,Great Apartment near the University of Washington,11828812,Kate,University District,University District,47.67015,-122.30871,Entire home/apt,200,2,41,2019-04-07,2.16,1,41
20623713,Belltown-Queen Anne Chill,57640968,Daniel,Downtown,Belltown,47.61731,-122.35377,Private room,90,1,0,,,1,0
20625429,Cozy room for working professionals.,102279394,John,Rainier Valley,Columbia City,47.54849,-122.27465,Private room,67,1,0,,,1,365
20625690,"Modern, Cozy & Revitalized | Walk Everywhere (b)",147140337,Levi,Capitol Hill,Broadway,47.61749,-122.32411,Entire home/apt,200,1,106,2019-04-05,5.32,10,171
20625897,"Modern, Cozy & Revitalized | Walk Everywhere (e)",147140337,Levi,Capitol Hill,Broadway,47.61775,-122.32479,Entire home/apt,200,1,129,2019-04-13,6.53,10,178
20626066,"Modern, Cozy & Revitalized | Walk Everywhere (c)",147140337,Levi,Capitol Hill,Broadway,47.61659,-122.32571,Entire home/apt,200,1,116,2019-04-09,5.90,10,175
20626157,"Private Apartment, Rooftop with View of Lake Union",24106814,Audrey,Cascade,Westlake,47.6307,-122.34242,Entire home/apt,117,5,6,2017-10-28,0.30,1,0
20626196,"Modern, Cozy & Revitalized | Walk Everywhere (d)",147140337,Levi,Capitol Hill,Broadway,47.61728,-122.32621,Entire home/apt,200,1,119,2019-04-04,6.06,10,166
20626390,Spacious Condo w/Puget Sound Views,10170629,Alex,Queen Anne,Lower Queen Anne,47.61932,-122.35699,Entire home/apt,168,2,107,2019-04-03,5.43,1,26
20632799,Culturally Diverse SE Seattle (right at Link stop),107416023,Laurence,Rainier Valley,Brighton,47.53565,-122.28032,Entire home/apt,89,1,8,2017-11-05,0.40,1,0
20635859,碧近山新房独栋雅居出租,147540791,Susan,Beacon Hill,South Beacon Hill,47.52786,-122.28108,Private room,40,1,24,2019-03-04,1.23,3,248
20636772,2bedroom 1 Bathroom Apt close to all major sites,22342308,Kylie,Cascade,Eastlake,47.63897,-122.32562,Entire home/apt,150,4,0,,,1,0
20637276,Beautiful Guest Suite w/ Separate Entrance,75893781,Molly,Queen Anne,East Queen Anne,47.64131,-122.35341,Entire home/apt,200,1,2,2017-10-01,0.10,1,87
20638901,Cozy Seattle Apt. w/Patio - 11 Mins From Downtown!,121688409,Evolve,Rainier Valley,Mount Baker,47.57627,-122.29323,Entire home/apt,205,2,3,2018-10-28,0.29,14,270
20641402,Fauntlee Hills MIL with View,2488409,Max,West Seattle,Fauntleroy,47.52421,-122.38284,Entire home/apt,75,3,35,2019-04-08,1.79,2,181
20642075,Room in cozy home near UW､8 mins drive to downtown,34632265,Summer,University District,University District,47.66372,-122.31841,Entire home/apt,350,1,7,2018-08-27,0.69,3,61
20647832,Beautiful elegant Ravenna house,57465462,Fifi,University District,University District,47.66913,-122.31873,Entire home/apt,250,3,27,2019-03-29,1.48,3,85
20649342,Suite in University of Washington area 1,34632265,Summer,University District,University District,47.66384,-122.31859,Private room,150,1,4,2018-06-26,0.20,3,0
20649890,Suite in University District 3,34632265,Summer,University District,University District,47.66412,-122.31715,Private room,125,1,3,2017-09-15,0.15,3,0
20651187,Cap Hill Apartment on Harvard Ave,114737348,Riley,Capitol Hill,Broadway,47.61919,-122.32178,Entire home/apt,104,1,0,,,2,0
20651411,Susan's home,147540791,Susan,Beacon Hill,South Beacon Hill,47.52507,-122.28118,Shared room,39,1,29,2019-03-30,1.48,3,313
20653551,Greenhouse in the City - Near Seattle Center!,25723006,Katya,Queen Anne,Lower Queen Anne,47.62603,-122.36121,Entire home/apt,95,2,21,2018-10-02,1.17,1,0
20653755,180 VIEW The Flying Squirrel's Nest on Alki Beach,12730223,Heather,West Seattle,North Admiral,47.58429,-122.39759,Entire home/apt,85,4,0,,,1,0
20656485,A block to Alki Beach,147736566,Viktor,West Seattle,Alki,47.57674,-122.41095,Entire home/apt,170,3,40,2019-01-02,2.10,1,20
20666810,Golden Solarium in the Heart of Fremont,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65425,-122.35141,Entire home/apt,300,4,4,2018-09-05,0.24,2,150
20667591,Ballard HQ2: Walk everywhere!,2033580,Anthony,Ballard,Adams,47.67446,-122.38949,Entire home/apt,125,2,72,2019-04-09,3.67,3,36
20667852,Simple and Clean Studio,56206780,Wendy,West Seattle,Fauntleroy,47.51866,-122.38735,Entire home/apt,100,1,29,2019-04-03,1.48,1,146
20675367,West Seattle Guesthouse,93947785,Laura,West Seattle,Arbor Heights,47.51479,-122.37369,Entire home/apt,120,2,56,2018-09-14,3.31,1,0
20677875,Magnolia - large studio - convenient to downtown,21657484,Chad,Magnolia,Southeast Magnolia,47.64648,-122.38569,Entire home/apt,120,1,59,2019-04-03,4.13,1,21
20678766,1 First Hill Corporate Rentals XX,50550045,Seattle Stays,Downtown,First Hill,47.61118,-122.32358,Entire home/apt,175,5,1,2018-04-15,0.08,167,174
20678870,DT Seattle | Summer Rental | 30day special rate XX,50550045,Seattle Stays,Downtown,First Hill,47.60827,-122.32828,Entire home/apt,175,2,8,2018-10-06,0.46,167,174
20678933,1 First Hill Corporate Rentals XX,50550045,Seattle Stays,Downtown,First Hill,47.6112,-122.32305,Entire home/apt,175,5,1,2018-03-13,0.08,167,174
20679053,1 Pike Place Market Corporate Rentals XX,50550045,Seattle Stays,Downtown,Belltown,47.616,-122.34926,Entire home/apt,175,5,0,,,167,174
20680550,Cozy Red Room - Great Location,147988736,Idable Place,Central Area,Minor,47.60338,-122.31343,Private room,70,3,33,2018-12-21,1.72,1,89
20681026,Brand New Seattle Home with an Incredible View!,73731931,Matt,West Seattle,Genesee,47.56955,-122.38524,Entire home/apt,185,2,2,2018-12-27,0.21,1,29
20690887,Take In Lake And City Views from a Modern Home,148079052,Keith,Capitol Hill,Broadway,47.63042,-122.32488,Entire home/apt,385,2,75,2019-04-10,3.94,1,190
